"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000244045",-0.0480104928295686,3.61492128376147,0.104854764343386,0.746079724095399,0.846233323518861
"ENSG00000203791",0.0455260039020814,2.85396134818419,0.104831272145717,0.746107190232487,0.846233323518861
"ENSG00000269892",-0.0668009225286725,-1.28869326697535,0.104592006624969,0.746387123773696,0.846498036240941
"ENSG00000185838",0.0571368283436325,2.20294798416333,0.104380488282288,0.746634888623888,0.846726234835471
"ENSG00000143569",0.0298951360230149,8.0305183320762,0.104310754749335,0.746716632694804,0.846766139750177
"ENSG00000135842",0.0914320726728274,6.76068634097415,0.103937951953867,0.74715415775987,0.847209465170606
"ENSG00000272686",0.0443633032158169,2.23303872413818,0.103756452048074,0.747367481397645,0.84738032159645
"ENSG00000197980",-0.0604715785183275,0.389862746589386,0.103724200349887,0.74740540957071,0.84738032159645
"ENSG00000163930",0.0291851709547128,6.2724023322806,0.103690875766972,0.74744460629931,0.84738032159645
"ENSG00000183773",0.0700462629411823,0.79446969042879,0.103457434823568,0.747719377130405,0.847638994717514
"ENSG00000037241",-0.0335488816433999,4.39698106601972,0.103413048884192,0.747771660135241,0.847645431881568
"ENSG00000175087",-0.0339033758543524,4.94162946973006,0.103338638667452,0.747859337064299,0.847691986945374
"ENSG00000155962",0.0438466954311715,3.56370258100222,0.103111474850195,0.748127217929413,0.847895795613779
"ENSG00000118873",-0.0386888763494243,6.48520118798983,0.103084906283925,0.748158569924079,0.847895795613779
"ENSG00000125149",-0.0332313229026035,4.76780353471197,0.103067596605811,0.748178998449832,0.847895795613779
"ENSG00000064490",0.0379633378608801,4.89347463672667,0.102880821858534,0.748399546627123,0.84809289433359
"ENSG00000173451",0.0453522565623434,2.73692694139283,0.102599698130192,0.748731921040993,0.848416683066075
"ENSG00000258101",-0.0613354024633093,-1.23259420756654,0.102353796237324,0.749023064349315,0.848664144204022
"ENSG00000075426",0.0464608103484961,7.25383580710065,0.102336440276673,0.749043628046358,0.848664144204022
"ENSG00000260428",-0.0810402867900294,0.073390588612387,0.102183112276009,0.7492253777552,0.848817190146479
"ENSG00000119725",0.0557991469739374,-0.995275584317744,0.10202697680495,0.749410609854778,0.848960053166758
"ENSG00000140691",0.0426073678161778,3.72721617750958,0.101998144313427,0.749444832507448,0.848960053166758
"ENSG00000173226",-0.0373490013518821,4.7374417770542,0.101626603765311,0.749886309340651,0.849407248819067
"ENSG00000255248",0.0477726042518324,3.17648606728894,0.10137448148258,0.750186395967155,0.849680565923474
"ENSG00000169914",0.0435521196619421,3.74493646417708,0.101345400093024,0.750221036296738,0.849680565923474
"ENSG00000142675",-0.0404549332316036,4.7062900925044,0.101217058512006,0.750373975932892,0.849713722040655
"ENSG00000188647",0.0366931521100257,5.37184191104531,0.101210197586326,0.750382154835268,0.849713722040655
"ENSG00000260097",-0.0589883973965436,-1.06347008534653,0.101167166509484,0.750433459100245,0.849713722040655
"ENSG00000019102",0.149374055019069,2.11709339732251,0.101164041998629,0.750437184799816,0.849713722040655
"ENSG00000136925",0.0427256392219993,3.79934011481778,0.101103716234974,0.750509130297923,0.849726978858144
"ENSG00000106785",0.0434801547460893,6.22724434027923,0.101075884414513,0.750542330952061,0.849726978858144
"ENSG00000120332",0.0863092132789002,2.71635778036715,0.101013635527693,0.750616606039489,0.8497581744458
"ENSG00000007520",0.0362501142035573,4.82035201687647,0.100946769652367,0.75069641817205,0.849795634139121
